"filename", "language", "Python", "HTML", "pip requirements", "comment", "blank", "total"
"/Users/clifford/Codings/winda_database/user/templates/openid/base.html", "HTML", 0, 1, 0, 0, 1, 2
"/Users/clifford/Codings/winda_database/user/templates/openid/login.html", "HTML", 0, 11, 0, 0, 8, 19
"/Users/clifford/Codings/winda_database/user/templates/socialaccount/authentication_error.html", "HTML", 0, 7, 0, 0, 5, 12
"/Users/clifford/Codings/winda_database/user/templates/socialaccount/base.html", "HTML", 0, 1, 0, 0, 1, 2
"/Users/clifford/Codings/winda_database/user/templates/socialaccount/connections.html", "HTML", 0, 38, 0, 0, 17, 55
"/Users/clifford/Codings/winda_database/user/templates/socialaccount/login.html", "HTML", 0, 15, 0, 0, 5, 20
"/Users/clifford/Codings/winda_database/user/templates/socialaccount/login_cancelled.html", "HTML", 0, 8, 0, 0, 8, 16
"/Users/clifford/Codings/winda_database/user/templates/socialaccount/signup.html", "HTML", 0, 16, 0, 0, 7, 23
"/Users/clifford/Codings/winda_database/user/templates/socialaccount/snippets/login_extra.html", "HTML", 0, 2, 0, 0, 2, 4
"/Users/clifford/Codings/winda_database/user/templates/socialaccount/snippets/provider_list.html", "HTML", 0, 18, 0, 0, 3, 21
"/Users/clifford/Codings/winda_database/user/templates/tests/test_403_csrf.html", "HTML", 0, 2, 0, 0, 1, 3
"/Users/clifford/Codings/winda_database/user/views.py", "Python", 2, 0, 0, 0, 0, 2
"/Users/clifford/Codings/winda_database/winda_database/adapter.py", "Python", 9, 0, 0, 0, 3, 12
"/Users/clifford/Codings/winda_database/winda_database/settings.py", "Python", 25, 0, 0, 11, 8, 44
"/Users/clifford/Codings/winda_database/winda_database/urls.py", "Python", 7, 0, 0, 0, 0, 7
"Total", "-", 2968, 1440, 2, 330, 798, 5538
